ProductID,ProductName,Category,Country,Revenue,Quantity,Price,DateSold,CustomerName,Description,Rating,Discount,IsActive,Notes
453,Keyboard,Imaging,USA,2149.9,90,908.74,12/12/2022,Customer 453 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.5,15,TRUE,Special chars !@#
454,Tablet,Imaging,China,4536.45,46,727.04,10/02/2022,Customer 454 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.4,15,TRUE,Note with numbers 123 and text
455,Tablet,Accessories,Japan,600.43,12,751.67,04/10/2021,Customer 455 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.6,15,TRUE,Note with numbers 123 and text
456,Headphones,Audio,China,2488.49,90,154.46,20/12/2020,Customer 456 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.8,0,FALSE,Another note: value=45.67
457,Printer,Electronics,Japan,106.2,13,111.76,30/07/2022,Customer 457 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.2,0,FALSE,Empty note
458,Mouse,Office,UK,2369.87,62,575.2,27/12/2022,Customer 458 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.3,10,TRUE,Special chars !@#
459,Headphones,Office,Brazil,328.7,82,28.18,02/12/2021,Customer 459 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.1,15,TRUE,Empty note
460,Tablet,Audio,Canada,638.15,89,487.53,23/01/2023,Customer 460 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.7,20,TRUE,Special chars !@#
461,Laptop,Audio,Germany,,97,218.25,26/12/2021,Customer 461 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2,5,FALSE,Empty note
462,Tablet,Office,Brazil,3263.59,60,352.56,16/10/2023,Customer 462 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.1,10,TRUE,Note with numbers 123 and text
463,Tablet,Imaging,India,3742.92,43,778.05,30/04/2024,Customer 463 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.3,0,TRUE,Another note: value=45.67
464,Monitor,Imaging,Germany,2937.68,76,941.83,11/11/2024,Customer 464 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3,10,TRUE,Another note: value=45.67
465,Mouse,Electronics,Canada,4812.75,68,81.69,16/01/2024,Customer 465 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.5,10,TRUE,Special chars !@#
466,Smartphone,Accessories,Germany,1905.61,5,538.9,26/10/2023,Customer 466 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.8,10,FALSE,Note with numbers 123 and text
467,Tablet,Electronics,India,1464.27,37,883.71,10/08/2023,Customer 467 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.9,10,FALSE,Empty note
468,Headphones,Imaging,Brazil,4349.57,72,91.68,03/07/2024,Customer 468 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.6,5,FALSE,Empty note
469,Printer,Office,India,1156.8,92,826.27,20/11/2023,Customer 469 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.8,15,FALSE,Empty note
470,Laptop,Imaging,Germany,4817.95,31,364.22,25/06/2021,Customer 470 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.5,20,TRUE,Special chars !@#
471,Keyboard,Accessories,China,,9,328.87,03/06/2023,Customer 471 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.4,10,FALSE,Note with numbers 123 and text
472,Mouse,Electronics,France,4850.9,51,977.69,18/09/2022,Customer 472 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",5,10,FALSE,Special chars !@#
473,Keyboard,Imaging,France,263.64,29,208.85,28/01/2021,Customer 473 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.8,10,TRUE,Another note: value=45.67
474,Tablet,Imaging,China,4461.16,78,696.26,19/05/2021,Customer 474 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.2,15,TRUE,Special chars !@#
475,Keyboard,Accessories,Japan,2662.12,40,823.23,25/07/2021,Customer 475 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.2,0,TRUE,Note with numbers 123 and text
476,Speaker,Office,India,4965.18,41,50.77,16/02/2023,Customer 476 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4,0,FALSE,Note with numbers 123 and text
477,Mouse,Electronics,Brazil,415.29,86,673.68,03/09/2021,Customer 477 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.6,5,FALSE,Note with numbers 123 and text
478,Headphones,Imaging,USA,2791.58,11,952.03,05/04/2021,Customer 478 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.2,0,FALSE,Note with numbers 123 and text
479,Camera,Accessories,Australia,4848.05,23,132.98,01/09/2021,Customer 479 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.4,10,TRUE,Note with numbers 123 and text
480,Printer,Office,India,2639.33,1,897.26,28/04/2024,Customer 480 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.1,10,TRUE,Empty note
481,Monitor,Electronics,Japan,,46,598.83,14/08/2021,Customer 481 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3,10,FALSE,Note with numbers 123 and text
482,Laptop,Imaging,Germany,3493.96,21,620.44,14/12/2023,Customer 482 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.6,5,TRUE,Special chars !@#
483,Monitor,Electronics,USA,2299.98,90,616.81,28/02/2021,Customer 483 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.8,10,TRUE,Note with numbers 123 and text
484,Printer,Office,Australia,3156.41,36,305.85,14/11/2023,Customer 484 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",5,0,FALSE,Empty note
485,Camera,Audio,Germany,2942.36,54,935.85,14/12/2023,Customer 485 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.9,15,TRUE,Another note: value=45.67
486,Speaker,Audio,Australia,4510.73,87,947.88,28/09/2022,Customer 486 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.8,15,TRUE,Empty note
487,Keyboard,Imaging,France,274.96,57,629.05,11/10/2021,Customer 487 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.1,20,FALSE,Special chars !@#
488,Printer,Office,Australia,1440.77,1,785.59,09/09/2022,Customer 488 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.4,0,TRUE,Note with numbers 123 and text
489,Mouse,Audio,Germany,4754.54,63,616.14,15/12/2021,Customer 489 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.6,10,FALSE,Empty note
490,Headphones,Electronics,USA,4456.81,54,489.55,21/02/2023,Customer 490 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.2,15,TRUE,Empty note
491,Tablet,Office,India,,55,664.21,16/06/2024,Customer 491 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.3,0,FALSE,Special chars !@#
492,Tablet,Electronics,Germany,3119.66,40,557.47,17/01/2024,Customer 492 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.3,15,FALSE,Empty note
493,Keyboard,Office,China,1423.04,15,601.5,14/07/2021,Customer 493 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.7,10,TRUE,Special chars !@#
494,Laptop,Office,UK,981.2,21,785.99,12/08/2021,Customer 494 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.3,15,FALSE,Note with numbers 123 and text
495,Monitor,Imaging,China,2345.31,47,486.09,06/09/2020,Customer 495 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.1,20,TRUE,Empty note
496,Headphones,Electronics,China,1799.09,73,50.35,20/03/2023,Customer 496 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.6,20,FALSE,Empty note
497,Keyboard,Accessories,USA,2939.1,53,172.36,17/10/2023,Customer 497 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.1,15,FALSE,Special chars !@#
498,Smartphone,Office,Australia,434.79,9,444.22,17/01/2023,Customer 498 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.9,0,TRUE,Note with numbers 123 and text
499,Keyboard,Imaging,Germany,4873.25,74,727.58,16/02/2022,Customer 499 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.9,0,FALSE,Note with numbers 123 and text
500,Smartphone,Imaging,India,4931.74,52,597.35,19/03/2022,Customer 500 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.7,0,TRUE,Empty note
481,Monitor,Electronics,Japan,,46,598.83,14/08/2021,Customer 481 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3,10,FALSE,Note with numbers 123 and text
34,Speaker,Accessories,USA,4746.98,27,355.89,26/03/2022,Customer 34 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.6,15,TRUE,Empty note
462,Tablet,Office,Brazil,3263.59,60,352.56,16/10/2023,Customer 462 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.1,10,TRUE,Note with numbers 123 and text
60,Monitor,Accessories,France,1660.39,73,261.35,04/10/2020,Customer 60 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.4,5,TRUE,Note with numbers 123 and text
212,Printer,Audio,Japan,3474.88,15,371.05,16/09/2022,Customer 212 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.9,15,TRUE,Note with numbers 123 and text
94,Keyboard,Audio,USA,2828.32,51,776.1,10/06/2024,Customer 94 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.5,0,TRUE,Special chars !@#
206,Tablet,Accessories,Germany,95.53,7,747.61,25/12/2024,Customer 206 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.1,10,TRUE,Note with numbers 123 and text
128,Speaker,Accessories,India,4310.62,6,273.83,10/07/2022,Customer 128 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.9,0,FALSE,Special chars !@#
173,Keyboard,Imaging,UK,2584.86,45,15.2,26/10/2022,Customer 173 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.1,20,FALSE,Note with numbers 123 and text
415,Smartphone,Audio,UK,3177.59,66,717.77,05/05/2024,Customer 415 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.2,5,FALSE,Empty note
74,Monitor,Imaging,USA,4086.53,26,944.97,24/12/2023,Customer 74 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.8,5,FALSE,Empty note
200,Camera,Office,USA,3910.38,88,129.32,17/03/2023,Customer 200 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.5,5,FALSE,Special chars !@#
496,Headphones,Electronics,China,1799.09,73,50.35,20/03/2023,Customer 496 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.6,20,FALSE,Empty note
328,Speaker,Office,Canada,3078.02,15,252.83,17/08/2024,Customer 328 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3,15,FALSE,Another note: value=45.67
95,Laptop,Accessories,USA,3866.29,38,369.13,11/10/2020,Customer 95 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.9,15,FALSE,Note with numbers 123 and text
133,Camera,Accessories,Germany,643.33,75,577.56,19/09/2020,Customer 133 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.5,5,TRUE,Special chars !@#
474,Tablet,Imaging,China,4461.16,78,696.26,19/05/2021,Customer 474 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",1.2,15,TRUE,Special chars !@#
221,Speaker,Electronics,Australia,,90,543.02,11/11/2023,Customer 221 - Regular,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",2.2,15,TRUE,Special chars !@#
71,Tablet,Audio,Japan,,95,607.17,16/10/2021,Customer 71 - VIP,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",4.5,15,TRUE,Special chars !@#
32,Printer,Audio,Canada,894.09,86,432.52,20/12/2022,Customer 32 - New,"This is a product description with some text to split and manipulate. Delimiter:comma,another;part",3.4,15,FALSE,Another note: value=45.67
